chapter,book,wave,status,start_time,end_time,duration_s,input_tokens,cache_creation_tokens,cache_read_tokens,output_tokens,total_tokens,cost_usd,last_heartbeat,terminal_id,retry_at
adwd-daenerys-06,ADWD,3,failed-stale,,,,,,,,,,2026-05-05T06:17:15Z,Mac-59802,
adwd-daenerys-01,ADWD,2,failed-stale,,,,,,,,,,2026-05-05T06:17:16Z,Mac-59948,
adwd-davos-01,ADWD,4,failed-stale,,,,,,,,,,2026-05-05T06:17:17Z,Mac-60061,
adwd-a-ghost-in-winterfell-01,ADWD,1,failed-stale,,,,,,,,,,2026-05-05T06:17:23Z,Mac-58102,
adwd-daenerys-05,ADWD,3,failed-stale,,,,,,,,,,2026-05-05T06:17:23Z,Mac-58150,
adwd-cersei-02,ADWD,2,failed-stale,,,,,,,,,,2026-05-05T06:17:24Z,Mac-58326,
adwd-daenerys-10,ADWD,4,failed-stale,,,,,,,,,,2026-05-05T06:17:24Z,Mac-58405,
adwd-bran-03,ADWD,1,failed-stale,,,,,,,,,,2026-05-05T06:17:28Z,Mac-62406,
adwd-daenerys-08,ADWD,3,failed-stale,,,,,,,,,,2026-05-05T06:17:28Z,Mac-62651,
adwd-bran-02,ADWD,1,failed-stale,,,,,,,,,,2026-05-05T06:17:29Z,Mac-60880,
adwd-daenerys-03,ADWD,2,failed-stale,,,,,,,,,,2026-05-05T06:17:29Z,Mac-62824,
adwd-daenerys-07,ADWD,3,failed-stale,,,,,,,,,,2026-05-05T06:17:29Z,Mac-61116,
adwd-davos-03,ADWD,4,failed-stale,,,,,,,,,,2026-05-05T06:17:30Z,Mac-62942,
adwd-daenerys-02,ADWD,2,failed-stale,,,,,,,,,,2026-05-05T06:17:30Z,Mac-61277,
adwd-davos-02,ADWD,4,failed-stale,,,,,,,,,,2026-05-05T06:17:31Z,Mac-61358,
adwd-bran-01,ADWD,1,failed-stale,,,,,,,,,,2026-05-05T06:17:45Z,Mac-59534,
adwd-daenerys-06,ADWD,3,failed-stale,,,,,,,,,,2026-05-05T06:17:45Z,Mac-59802,
adwd-daenerys-01,ADWD,2,failed-stale,,,,,,,,,,2026-05-05T06:17:46Z,Mac-59948,
adwd-davos-01,ADWD,4,failed-stale,,,,,,,,,,2026-05-05T06:17:47Z,Mac-60061,
adwd-a-ghost-in-winterfell-01,ADWD,1,failed-stale,,,,,,,,,,2026-05-05T06:17:53Z,Mac-58102,
adwd-daenerys-05,ADWD,3,failed-stale,,,,,,,,,,2026-05-05T06:17:53Z,Mac-58150,
adwd-cersei-02,ADWD,2,failed-stale,,,,,,,,,,2026-05-05T06:17:54Z,Mac-58326,
adwd-daenerys-10,ADWD,4,failed-stale,,,,,,,,,,2026-05-05T06:17:54Z,Mac-58405,
adwd-bran-03,ADWD,1,failed-stale,,,,,,,,,,2026-05-05T06:17:58Z,Mac-62406,
adwd-daenerys-08,ADWD,3,failed-stale,,,,,,,,,,2026-05-05T06:17:58Z,Mac-62651,
adwd-bran-02,ADWD,1,failed-stale,,,,,,,,,,2026-05-05T06:17:59Z,Mac-60880,
adwd-daenerys-03,ADWD,2,failed-stale,,,,,,,,,,2026-05-05T06:17:59Z,Mac-62824,
adwd-daenerys-07,ADWD,3,failed-stale,,,,,,,,,,2026-05-05T06:17:59Z,Mac-61116,
adwd-davos-03,ADWD,4,failed-stale,,,,,,,,,,2026-05-05T06:18:00Z,Mac-62942,
adwd-daenerys-02,ADWD,2,failed-stale,,,,,,,,,,2026-05-05T06:18:00Z,Mac-61277,
adwd-davos-02,ADWD,4,failed-stale,,,,,,,,,,2026-05-05T06:18:01Z,Mac-61358,
adwd-bran-01,ADWD,1,failed-stale,,,,,,,,,,2026-05-05T06:18:15Z,Mac-59534,
adwd-daenerys-06,ADWD,3,failed-stale,,,,,,,,,,2026-05-05T06:18:15Z,Mac-59802,
adwd-daenerys-01,ADWD,2,failed-stale,,,,,,,,,,2026-05-05T06:18:16Z,Mac-59948,
adwd-davos-01,ADWD,4,failed-stale,,,,,,,,,,2026-05-05T06:18:17Z,Mac-60061,
adwd-daenerys-05,ADWD,3,failed-stale,,,,,,,,,,2026-05-05T06:18:23Z,Mac-58150,
adwd-a-ghost-in-winterfell-01,ADWD,1,failed-stale,,,,,,,,,,2026-05-05T06:18:23Z,Mac-58102,
adwd-cersei-02,ADWD,2,failed-stale,,,,,,,,,,2026-05-05T06:18:24Z,Mac-58326,
adwd-daenerys-10,ADWD,4,failed-stale,,,,,,,,,,2026-05-05T06:18:24Z,Mac-58405,
adwd-bran-03,ADWD,1,failed-stale,,,,,,,,,,2026-05-05T06:18:28Z,Mac-62406,
adwd-daenerys-08,ADWD,3,failed-stale,,,,,,,,,,2026-05-05T06:18:28Z,Mac-62651,
adwd-bran-02,ADWD,1,failed-stale,,,,,,,,,,2026-05-05T06:18:29Z,Mac-60880,
adwd-daenerys-03,ADWD,2,failed-stale,,,,,,,,,,2026-05-05T06:18:29Z,Mac-62824,
adwd-daenerys-07,ADWD,3,failed-stale,,,,,,,,,,2026-05-05T06:18:29Z,Mac-61116,
adwd-davos-03,ADWD,4,failed-stale,,,,,,,,,,2026-05-05T06:18:30Z,Mac-62942,
adwd-daenerys-02,ADWD,2,failed-stale,,,,,,,,,,2026-05-05T06:18:30Z,Mac-61277,
adwd-davos-02,ADWD,4,failed-stale,,,,,,,,,,2026-05-05T06:18:31Z,Mac-61358,
adwd-bran-01,ADWD,1,failed-stale,,,,,,,,,,2026-05-05T06:18:45Z,Mac-59534,
adwd-daenerys-06,ADWD,3,failed-stale,,,,,,,,,,2026-05-05T06:18:45Z,Mac-59802,
adwd-daenerys-01,ADWD,2,failed-stale,,,,,,,,,,2026-05-05T06:18:46Z,Mac-59948,
adwd-davos-01,ADWD,4,failed-stale,,,,,,,,,,2026-05-05T06:18:47Z,Mac-60061,
adwd-a-ghost-in-winterfell-01,ADWD,1,failed-stale,,,,,,,,,,2026-05-05T06:18:53Z,Mac-58102,
adwd-daenerys-05,ADWD,3,failed-stale,,,,,,,,,,2026-05-05T06:18:53Z,Mac-58150,
adwd-cersei-02,ADWD,2,failed-stale,,,,,,,,,,2026-05-05T06:18:54Z,Mac-58326,
adwd-daenerys-10,ADWD,4,failed-stale,,,,,,,,,,2026-05-05T06:18:54Z,Mac-58405,
adwd-bran-03,ADWD,1,failed-stale,,,,,,,,,,2026-05-05T06:18:58Z,Mac-62406,
adwd-daenerys-08,ADWD,3,failed-stale,,,,,,,,,,2026-05-05T06:18:58Z,Mac-62651,
adwd-bran-02,ADWD,1,failed-stale,,,,,,,,,,2026-05-05T06:18:59Z,Mac-60880,
adwd-daenerys-03,ADWD,2,failed-stale,,,,,,,,,,2026-05-05T06:18:59Z,Mac-62824,
adwd-daenerys-07,ADWD,3,failed-stale,,,,,,,,,,2026-05-05T06:18:59Z,Mac-61116,
adwd-davos-03,ADWD,4,failed-stale,,,,,,,,,,2026-05-05T06:19:00Z,Mac-62942,
adwd-daenerys-02,ADWD,2,failed-stale,,,,,,,,,,2026-05-05T06:19:00Z,Mac-61277,
adwd-davos-02,ADWD,4,failed-stale,,,,,,,,,,2026-05-05T06:19:01Z,Mac-61358,
adwd-bran-01,ADWD,1,failed-stale,,,,,,,,,,2026-05-05T06:19:15Z,Mac-59534,
adwd-daenerys-06,ADWD,3,failed-stale,,,,,,,,,,2026-05-05T06:19:15Z,Mac-59802,
adwd-daenerys-01,ADWD,2,failed-stale,,,,,,,,,,2026-05-05T06:19:16Z,Mac-59948,
adwd-davos-01,ADWD,4,failed-stale,,,,,,,,,,2026-05-05T06:19:17Z,Mac-60061,
adwd-daenerys-05,ADWD,3,failed-stale,,,,,,,,,,2026-05-05T06:19:23Z,Mac-58150,
adwd-a-ghost-in-winterfell-01,ADWD,1,failed-stale,,,,,,,,,,2026-05-05T06:19:23Z,Mac-58102,
adwd-cersei-02,ADWD,2,failed-stale,,,,,,,,,,2026-05-05T06:19:24Z,Mac-58326,
adwd-daenerys-10,ADWD,4,failed-stale,,,,,,,,,,2026-05-05T06:19:24Z,Mac-58405,
adwd-cersei-01,adwd,1,failed-stale,2026-05-05T06:19:28Z,,,,,,,,,2026-05-05T06:19:28Z,Mac-65242,
adwd-bran-03,ADWD,1,failed-stale,,,,,,,,,,2026-05-05T06:19:28Z,Mac-62406,
adwd-daenerys-09,adwd,3,failed-stale,2026-05-05T06:19:28Z,,,,,,,,,2026-05-05T06:19:28Z,Mac-65269,
adwd-daenerys-08,ADWD,3,failed-stale,,,,,,,,,,2026-05-05T06:19:28Z,Mac-62651,
adwd-daenerys-04,adwd,2,failed-stale,2026-05-05T06:19:29Z,,,,,,,,,2026-05-05T06:19:29Z,Mac-65522,
adwd-bran-02,ADWD,1,failed-stale,,,,,,,,,,2026-05-05T06:19:29Z,Mac-60880,
adwd-daenerys-03,ADWD,2,failed-stale,,,,,,,,,,2026-05-05T06:19:29Z,Mac-62824,
adwd-daenerys-07,ADWD,3,failed-stale,,,,,,,,,,2026-05-05T06:19:29Z,Mac-61116,
adwd-davos-04,adwd,4,failed-stale,2026-05-05T06:19:30Z,,,,,,,,,2026-05-05T06:19:30Z,Mac-65657,
adwd-davos-03,ADWD,4,failed-stale,,,,,,,,,,2026-05-05T06:19:30Z,Mac-62942,
adwd-daenerys-02,ADWD,2,failed-stale,,,,,,,,,,2026-05-05T06:19:30Z,Mac-61277,
adwd-davos-02,ADWD,4,failed-stale,,,,,,,,,,2026-05-05T06:19:31Z,Mac-61358,
adwd-bran-01,ADWD,1,failed-stale,,,,,,,,,,2026-05-05T06:19:45Z,Mac-59534,
adwd-daenerys-06,ADWD,3,failed-stale,,,,,,,,,,2026-05-05T06:19:45Z,Mac-59802,
adwd-daenerys-01,ADWD,2,failed-stale,,,,,,,,,,2026-05-05T06:19:46Z,Mac-59948,
adwd-davos-01,ADWD,4,failed-stale,,,,,,,,,,2026-05-05T06:19:47Z,Mac-60061,
adwd-a-ghost-in-winterfell-01,ADWD,1,failed-stale,,,,,,,,,,2026-05-05T06:19:53Z,Mac-58102,
adwd-daenerys-05,ADWD,3,failed-stale,,,,,,,,,,2026-05-05T06:19:53Z,Mac-58150,
adwd-cersei-02,ADWD,2,failed-stale,,,,,,,,,,2026-05-05T06:19:54Z,Mac-58326,
adwd-daenerys-10,ADWD,4,failed-stale,,,,,,,,,,2026-05-05T06:19:54Z,Mac-58405,
adwd-cersei-01,adwd,1,failed-stale,,,,,,,,,,2026-05-05T06:19:58Z,Mac-65242,
adwd-bran-03,ADWD,1,failed-stale,,,,,,,,,,2026-05-05T06:19:58Z,Mac-62406,
adwd-daenerys-09,adwd,3,failed-stale,,,,,,,,,,2026-05-05T06:19:58Z,Mac-65269,
adwd-daenerys-08,ADWD,3,failed-stale,,,,,,,,,,2026-05-05T06:19:58Z,Mac-62651,
adwd-daenerys-04,adwd,2,failed-stale,,,,,,,,,,2026-05-05T06:19:59Z,Mac-65522,
adwd-bran-02,ADWD,1,failed-stale,,,,,,,,,,2026-05-05T06:19:59Z,Mac-60880,
adwd-daenerys-03,ADWD,2,failed-stale,,,,,,,,,,2026-05-05T06:19:59Z,Mac-62824,
adwd-daenerys-07,ADWD,3,failed-stale,,,,,,,,,,2026-05-05T06:19:59Z,Mac-61116,
adwd-davos-04,adwd,4,failed-stale,,,,,,,,,,2026-05-05T06:20:00Z,Mac-65657,
adwd-davos-03,ADWD,4,failed-stale,,,,,,,,,,2026-05-05T06:20:00Z,Mac-62942,
adwd-daenerys-02,ADWD,2,failed-stale,,,,,,,,,,2026-05-05T06:20:00Z,Mac-61277,
adwd-davos-02,ADWD,4,failed-stale,,,,,,,,,,2026-05-05T06:20:01Z,Mac-61358,
adwd-bran-01,ADWD,1,failed-stale,,,,,,,,,,2026-05-05T06:20:15Z,Mac-59534,
adwd-daenerys-06,ADWD,3,failed-stale,,,,,,,,,,2026-05-05T06:20:15Z,Mac-59802,
adwd-daenerys-01,ADWD,2,failed-stale,,,,,,,,,,2026-05-05T06:20:16Z,Mac-59948,
adwd-davos-01,ADWD,4,failed-stale,,,,,,,,,,2026-05-05T06:20:17Z,Mac-60061,
adwd-a-ghost-in-winterfell-01,ADWD,1,failed-stale,,,,,,,,,,2026-05-05T06:20:23Z,Mac-58102,
adwd-daenerys-05,ADWD,3,failed-stale,,,,,,,,,,2026-05-05T06:20:23Z,Mac-58150,
adwd-cersei-02,ADWD,2,failed-stale,,,,,,,,,,2026-05-05T06:20:24Z,Mac-58326,
adwd-daenerys-10,ADWD,4,failed-stale,,,,,,,,,,2026-05-05T06:20:24Z,Mac-58405,
adwd-cersei-01,adwd,1,failed-stale,,,,,,,,,,2026-05-05T06:20:28Z,Mac-65242,
adwd-bran-03,ADWD,1,failed-stale,,,,,,,,,,2026-05-05T06:20:28Z,Mac-62406,
adwd-daenerys-09,adwd,3,failed-stale,,,,,,,,,,2026-05-05T06:20:28Z,Mac-65269,
adwd-daenerys-08,ADWD,3,failed-stale,,,,,,,,,,2026-05-05T06:20:28Z,Mac-62651,
adwd-daenerys-04,adwd,2,failed-stale,,,,,,,,,,2026-05-05T06:20:29Z,Mac-65522,
adwd-bran-02,ADWD,1,failed-stale,,,,,,,,,,2026-05-05T06:20:29Z,Mac-60880,
adwd-daenerys-03,ADWD,2,failed-stale,,,,,,,,,,2026-05-05T06:20:29Z,Mac-62824,
adwd-daenerys-07,ADWD,3,failed-stale,,,,,,,,,,2026-05-05T06:20:29Z,Mac-61116,
adwd-davos-04,adwd,4,failed-stale,,,,,,,,,,2026-05-05T06:20:30Z,Mac-65657,
adwd-davos-03,ADWD,4,failed-stale,,,,,,,,,,2026-05-05T06:20:30Z,Mac-62942,
adwd-daenerys-02,ADWD,2,failed-stale,,,,,,,,,,2026-05-05T06:20:30Z,Mac-61277,
adwd-davos-02,ADWD,4,failed-stale,,,,,,,,,,2026-05-05T06:20:31Z,Mac-61358,
adwd-bran-01,ADWD,1,failed-stale,,,,,,,,,,2026-05-05T06:20:45Z,Mac-59534,
adwd-daenerys-06,ADWD,3,failed-stale,,,,,,,,,,2026-05-05T06:20:45Z,Mac-59802,
adwd-daenerys-01,ADWD,2,failed-stale,,,,,,,,,,2026-05-05T06:20:46Z,Mac-59948,
adwd-davos-01,ADWD,4,failed-stale,,,,,,,,,,2026-05-05T06:20:47Z,Mac-60061,
adwd-daenerys-05,ADWD,3,failed-stale,,,,,,,,,,2026-05-05T06:20:53Z,Mac-58150,
adwd-a-ghost-in-winterfell-01,ADWD,1,failed-stale,,,,,,,,,,2026-05-05T06:20:53Z,Mac-58102,
adwd-cersei-02,ADWD,2,failed-stale,,,,,,,,,,2026-05-05T06:20:54Z,Mac-58326,
adwd-daenerys-10,ADWD,4,failed-stale,,,,,,,,,,2026-05-05T06:20:54Z,Mac-58405,
adwd-cersei-01,adwd,1,failed-stale,,,,,,,,,,2026-05-05T06:20:58Z,Mac-65242,
adwd-bran-03,ADWD,1,failed-stale,,,,,,,,,,2026-05-05T06:20:58Z,Mac-62406,
adwd-daenerys-09,adwd,3,failed-stale,,,,,,,,,,2026-05-05T06:20:58Z,Mac-65269,
adwd-daenerys-08,ADWD,3,failed-stale,,,,,,,,,,2026-05-05T06:20:58Z,Mac-62651,
adwd-daenerys-04,adwd,2,failed-stale,,,,,,,,,,2026-05-05T06:20:59Z,Mac-65522,
adwd-bran-02,ADWD,1,failed-stale,,,,,,,,,,2026-05-05T06:20:59Z,Mac-60880,
adwd-daenerys-03,ADWD,2,failed-stale,,,,,,,,,,2026-05-05T06:20:59Z,Mac-62824,
adwd-daenerys-07,ADWD,3,failed-stale,,,,,,,,,,2026-05-05T06:20:59Z,Mac-61116,
adwd-davos-04,adwd,4,failed-stale,,,,,,,,,,2026-05-05T06:21:00Z,Mac-65657,
adwd-davos-03,ADWD,4,failed-stale,,,,,,,,,,2026-05-05T06:21:00Z,Mac-62942,
adwd-daenerys-02,ADWD,2,failed-stale,,,,,,,,,,2026-05-05T06:21:00Z,Mac-61277,
adwd-davos-02,ADWD,4,failed-stale,,,,,,,,,,2026-05-05T06:21:01Z,Mac-61358,
adwd-bran-01,ADWD,1,failed-stale,,,,,,,,,,2026-05-05T06:21:15Z,Mac-59534,
adwd-daenerys-06,ADWD,3,failed-stale,,,,,,,,,,2026-05-05T06:21:15Z,Mac-59802,
adwd-daenerys-01,ADWD,2,failed-stale,,,,,,,,,,2026-05-05T06:21:16Z,Mac-59948,
adwd-davos-01,ADWD,4,failed-stale,,,,,,,,,,2026-05-05T06:21:17Z,Mac-60061,
adwd-daenerys-05,ADWD,3,failed-stale,,,,,,,,,,2026-05-05T06:21:23Z,Mac-58150,
adwd-a-ghost-in-winterfell-01,ADWD,1,failed-stale,,,,,,,,,,2026-05-05T06:21:23Z,Mac-58102,
adwd-cersei-02,ADWD,2,failed-stale,,,,,,,,,,2026-05-05T06:21:24Z,Mac-58326,
adwd-daenerys-10,ADWD,4,failed-stale,,,,,,,,,,2026-05-05T06:21:24Z,Mac-58405,
adwd-cersei-01,adwd,1,failed-stale,,,,,,,,,,2026-05-05T06:21:28Z,Mac-65242,
adwd-bran-03,ADWD,1,failed-stale,,,,,,,,,,2026-05-05T06:21:28Z,Mac-62406,
adwd-daenerys-09,adwd,3,failed-stale,,,,,,,,,,2026-05-05T06:21:28Z,Mac-65269,
adwd-daenerys-08,ADWD,3,failed-stale,,,,,,,,,,2026-05-05T06:21:28Z,Mac-62651,
adwd-daenerys-04,adwd,2,failed-stale,,,,,,,,,,2026-05-05T06:21:29Z,Mac-65522,
adwd-bran-02,ADWD,1,failed-stale,,,,,,,,,,2026-05-05T06:21:29Z,Mac-60880,
adwd-daenerys-03,ADWD,2,failed-stale,,,,,,,,,,2026-05-05T06:21:29Z,Mac-62824,
adwd-daenerys-07,ADWD,3,failed-stale,,,,,,,,,,2026-05-05T06:21:29Z,Mac-61116,
adwd-davos-04,adwd,4,failed-stale,,,,,,,,,,2026-05-05T06:21:30Z,Mac-65657,
adwd-davos-03,ADWD,4,failed-stale,,,,,,,,,,2026-05-05T06:21:30Z,Mac-62942,
adwd-daenerys-02,ADWD,2,failed-stale,,,,,,,,,,2026-05-05T06:21:30Z,Mac-61277,
adwd-davos-02,ADWD,4,failed-stale,,,,,,,,,,2026-05-05T06:21:31Z,Mac-61358,
adwd-bran-01,ADWD,1,failed-stale,,,,,,,,,,2026-05-05T06:21:45Z,Mac-59534,
adwd-daenerys-06,ADWD,3,failed-stale,,,,,,,,,,2026-05-05T06:21:45Z,Mac-59802,
adwd-daenerys-01,ADWD,2,failed-stale,,,,,,,,,,2026-05-05T06:21:46Z,Mac-59948,
adwd-davos-01,ADWD,4,failed-stale,,,,,,,,,,2026-05-05T06:21:47Z,Mac-60061,
adwd-a-ghost-in-winterfell-01,ADWD,1,failed-stale,,,,,,,,,,2026-05-05T06:21:53Z,Mac-58102,
adwd-daenerys-05,ADWD,3,failed-stale,,,,,,,,,,2026-05-05T06:21:53Z,Mac-58150,
adwd-cersei-02,ADWD,2,failed-stale,,,,,,,,,,2026-05-05T06:21:54Z,Mac-58326,
adwd-daenerys-10,ADWD,4,failed-stale,,,,,,,,,,2026-05-05T06:21:54Z,Mac-58405,
adwd-cersei-01,adwd,1,failed-stale,,,,,,,,,,2026-05-05T06:21:58Z,Mac-65242,
adwd-bran-03,ADWD,1,failed-stale,,,,,,,,,,2026-05-05T06:21:58Z,Mac-62406,
adwd-daenerys-09,adwd,3,failed-stale,,,,,,,,,,2026-05-05T06:21:58Z,Mac-65269,
adwd-daenerys-08,ADWD,3,failed-stale,,,,,,,,,,2026-05-05T06:21:58Z,Mac-62651,
adwd-daenerys-04,adwd,2,failed-stale,,,,,,,,,,2026-05-05T06:21:59Z,Mac-65522,
adwd-bran-02,ADWD,1,failed-stale,,,,,,,,,,2026-05-05T06:21:59Z,Mac-60880,
adwd-daenerys-03,ADWD,2,failed-stale,,,,,,,,,,2026-05-05T06:21:59Z,Mac-62824,
adwd-daenerys-07,ADWD,3,failed-stale,,,,,,,,,,2026-05-05T06:21:59Z,Mac-61116,
adwd-davos-04,adwd,4,failed-stale,,,,,,,,,,2026-05-05T06:22:00Z,Mac-65657,
adwd-davos-03,ADWD,4,failed-stale,,,,,,,,,,2026-05-05T06:22:00Z,Mac-62942,
adwd-daenerys-02,ADWD,2,failed-stale,,,,,,,,,,2026-05-05T06:22:01Z,Mac-61277,
adwd-davos-02,ADWD,4,failed-stale,,,,,,,,,,2026-05-05T06:22:01Z,Mac-61358,
adwd-bran-01,ADWD,1,failed-stale,,,,,,,,,,2026-05-05T06:22:15Z,Mac-59534,
adwd-daenerys-06,ADWD,3,failed-stale,,,,,,,,,,2026-05-05T06:22:15Z,Mac-59802,
adwd-daenerys-01,ADWD,2,failed-stale,,,,,,,,,,2026-05-05T06:22:16Z,Mac-59948,
adwd-davos-01,ADWD,4,failed-stale,,,,,,,,,,2026-05-05T06:22:17Z,Mac-60061,
adwd-daenerys-05,ADWD,3,failed-stale,,,,,,,,,,2026-05-05T06:22:23Z,Mac-58150,
adwd-a-ghost-in-winterfell-01,ADWD,1,failed-stale,,,,,,,,,,2026-05-05T06:22:23Z,Mac-58102,
adwd-cersei-02,ADWD,2,failed-stale,,,,,,,,,,2026-05-05T06:22:24Z,Mac-58326,
adwd-daenerys-10,ADWD,4,failed-stale,,,,,,,,,,2026-05-05T06:22:24Z,Mac-58405,
adwd-cersei-01,adwd,1,failed-stale,,,,,,,,,,2026-05-05T06:22:28Z,Mac-65242,
adwd-bran-03,ADWD,1,failed-stale,,,,,,,,,,2026-05-05T06:22:28Z,Mac-62406,
adwd-daenerys-09,adwd,3,failed-stale,,,,,,,,,,2026-05-05T06:22:28Z,Mac-65269,
adwd-daenerys-08,ADWD,3,failed-stale,,,,,,,,,,2026-05-05T06:22:28Z,Mac-62651,
adwd-daenerys-04,adwd,2,failed-stale,,,,,,,,,,2026-05-05T06:22:29Z,Mac-65522,
adwd-bran-02,ADWD,1,failed-stale,,,,,,,,,,2026-05-05T06:22:29Z,Mac-60880,
adwd-daenerys-03,ADWD,2,failed-stale,,,,,,,,,,2026-05-05T06:22:29Z,Mac-62824,
adwd-daenerys-07,ADWD,3,failed-stale,,,,,,,,,,2026-05-05T06:22:29Z,Mac-61116,
adwd-davos-04,adwd,4,failed-stale,,,,,,,,,,2026-05-05T06:22:30Z,Mac-65657,
adwd-davos-03,ADWD,4,failed-stale,,,,,,,,,,2026-05-05T06:22:30Z,Mac-62942,
adwd-daenerys-02,ADWD,2,failed-stale,,,,,,,,,,2026-05-05T06:22:31Z,Mac-61277,
adwd-davos-02,ADWD,4,failed-stale,,,,,,,,,,2026-05-05T06:22:31Z,Mac-61358,
adwd-bran-01,ADWD,1,failed-stale,,,,,,,,,,2026-05-05T06:22:45Z,Mac-59534,
adwd-daenerys-06,ADWD,3,failed-stale,,,,,,,,,,2026-05-05T06:22:45Z,Mac-59802,
adwd-daenerys-01,ADWD,2,failed-stale,,,,,,,,,,2026-05-05T06:22:46Z,Mac-59948,
adwd-davos-01,ADWD,4,failed-stale,,,,,,,,,,2026-05-05T06:22:47Z,Mac-60061,
adwd-a-ghost-in-winterfell-01,ADWD,1,failed-stale,,,,,,,,,,2026-05-05T06:22:53Z,Mac-58102,
adwd-daenerys-05,ADWD,3,failed-stale,,,,,,,,,,2026-05-05T06:22:53Z,Mac-58150,
adwd-cersei-02,ADWD,2,failed-stale,,,,,,,,,,2026-05-05T06:22:54Z,Mac-58326,
adwd-daenerys-10,ADWD,4,failed-stale,,,,,,,,,,2026-05-05T06:22:54Z,Mac-58405,
adwd-cersei-01,adwd,1,failed-stale,,,,,,,,,,2026-05-05T06:22:58Z,Mac-65242,
adwd-bran-03,ADWD,1,failed-stale,,,,,,,,,,2026-05-05T06:22:58Z,Mac-62406,
adwd-daenerys-09,adwd,3,failed-stale,,,,,,,,,,2026-05-05T06:22:58Z,Mac-65269,
adwd-daenerys-08,ADWD,3,failed-stale,,,,,,,,,,2026-05-05T06:22:58Z,Mac-62651,
adwd-daenerys-04,adwd,2,failed-stale,,,,,,,,,,2026-05-05T06:22:59Z,Mac-65522,
adwd-bran-02,ADWD,1,failed-stale,,,,,,,,,,2026-05-05T06:22:59Z,Mac-60880,
adwd-daenerys-03,ADWD,2,failed-stale,,,,,,,,,,2026-05-05T06:22:59Z,Mac-62824,
adwd-daenerys-07,ADWD,3,failed-stale,,,,,,,,,,2026-05-05T06:22:59Z,Mac-61116,
adwd-davos-04,adwd,4,failed-stale,,,,,,,,,,2026-05-05T06:23:00Z,Mac-65657,
adwd-davos-03,ADWD,4,failed-stale,,,,,,,,,,2026-05-05T06:23:00Z,Mac-62942,
adwd-daenerys-02,ADWD,2,failed-stale,,,,,,,,,,2026-05-05T06:23:01Z,Mac-61277,
adwd-davos-02,ADWD,4,failed-stale,,,,,,,,,,2026-05-05T06:23:01Z,Mac-61358,
adwd-bran-01,ADWD,1,failed-stale,,,,,,,,,,2026-05-05T06:23:15Z,Mac-59534,
adwd-daenerys-06,ADWD,3,failed-stale,,,,,,,,,,2026-05-05T06:23:15Z,Mac-59802,
adwd-daenerys-01,ADWD,2,failed-stale,,,,,,,,,,2026-05-05T06:23:16Z,Mac-59948,
adwd-davos-01,ADWD,4,failed-stale,,,,,,,,,,2026-05-05T06:23:17Z,Mac-60061,
adwd-daenerys-05,ADWD,3,failed-stale,,,,,,,,,,2026-05-05T06:23:23Z,Mac-58150,
adwd-a-ghost-in-winterfell-01,ADWD,1,failed-stale,,,,,,,,,,2026-05-05T06:23:23Z,Mac-58102,
adwd-cersei-02,ADWD,2,failed-stale,,,,,,,,,,2026-05-05T06:23:24Z,Mac-58326,
adwd-daenerys-10,ADWD,4,failed-stale,,,,,,,,,,2026-05-05T06:23:24Z,Mac-58405,
adwd-cersei-01,adwd,1,failed-stale,,,,,,,,,,2026-05-05T06:23:28Z,Mac-65242,
adwd-bran-03,ADWD,1,failed-stale,,,,,,,,,,2026-05-05T06:23:28Z,Mac-62406,
adwd-daenerys-09,adwd,3,failed-stale,,,,,,,,,,2026-05-05T06:23:28Z,Mac-65269,
adwd-daenerys-08,ADWD,3,failed-stale,,,,,,,,,,2026-05-05T06:23:28Z,Mac-62651,
adwd-daenerys-04,adwd,2,failed-stale,,,,,,,,,,2026-05-05T06:23:29Z,Mac-65522,
adwd-bran-02,ADWD,1,failed-stale,,,,,,,,,,2026-05-05T06:23:29Z,Mac-60880,
adwd-daenerys-03,ADWD,2,failed-stale,,,,,,,,,,2026-05-05T06:23:29Z,Mac-62824,
adwd-daenerys-07,ADWD,3,failed-stale,,,,,,,,,,2026-05-05T06:23:29Z,Mac-61116,
adwd-davos-04,adwd,4,failed-stale,,,,,,,,,,2026-05-05T06:23:30Z,Mac-65657,
adwd-davos-03,ADWD,4,failed-stale,,,,,,,,,,2026-05-05T06:23:30Z,Mac-62942,
adwd-daenerys-02,ADWD,2,failed-stale,,,,,,,,,,2026-05-05T06:23:31Z,Mac-61277,
adwd-davos-02,ADWD,4,failed-stale,,,,,,,,,,2026-05-05T06:23:31Z,Mac-61358,
adwd-bran-01,ADWD,1,failed-stale,,,,,,,,,,2026-05-05T06:23:45Z,Mac-59534,
adwd-daenerys-06,ADWD,3,failed-stale,,,,,,,,,,2026-05-05T06:23:45Z,Mac-59802,
adwd-daenerys-01,ADWD,2,failed-stale,,,,,,,,,,2026-05-05T06:23:46Z,Mac-59948,
adwd-davos-01,ADWD,4,failed-stale,,,,,,,,,,2026-05-05T06:23:47Z,Mac-60061,
adwd-daenerys-05,ADWD,3,failed-stale,,,,,,,,,,2026-05-05T06:23:53Z,Mac-58150,
adwd-a-ghost-in-winterfell-01,ADWD,1,failed-stale,,,,,,,,,,2026-05-05T06:23:53Z,Mac-58102,
